venue_key,venue_name,district,tier,obligation_month,obligation_end_date,location_name,location_address,location_zip,taxpayer_name,taxpayer_number,location_number,tabc_permit_number,responsibility_begin_date,responsibility_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,total_receipts_real_2026_06usd,cpi_u_month,cpi_imputed,venue_median_month_nominal,ratio_to_median,festival_spike_flag,extreme_outlier_flag
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-01,2023-01-31,"FARACE BEVERAGES, LLC",310 W 2ND ST STE 1A,78701,"FARACE BEVERAGES, LLC",32042645997,2,MB937370,2016-03-09,2023-01-03,0,0,0,0,0,0.0,299.17,0,52456.0,0.0,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-01,2023-01-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,134619,27547,79234,0,241400,269465.56,299.17,0,52456.0,4.6,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-02,2023-02-28,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,251640,62044,135240,0,448924,498334.89,300.84,0,52456.0,8.56,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-03,2023-03-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,407375,60324,317549,0,785248,868800.08,301.836,0,52456.0,14.97,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-04,2023-04-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,478542,71604,309821,0,859967,946680.05,303.363,0,52456.0,16.39,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-05,2023-05-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,260926,41684,185960,0,488570,536482.88,304.127,0,52456.0,9.31,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-06,2023-06-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,239338,33278,186835,0,459451,502884.48,305.109,0,52456.0,8.76,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-07,2023-07-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,135112,30303,75420,0,240835,263100.09,305.691,0,52456.0,4.59,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-08,2023-08-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,179359,27583,137179,0,344121,374300.21,307.026,0,52456.0,6.56,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-09,2023-09-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,262964,61980,148048,0,472992,513197.76,307.789,0,52456.0,9.02,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-10,2023-10-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,293480,59678,164559,0,517717,561939.95,307.671,0,52456.0,9.87,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-11,2023-11-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,306292,66956,172627,0,545875,593699.57,307.051,0,52456.0,10.41,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2023-12,2023-12-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,362172,75554,206031,0,643757,700853.27,306.746,0,52456.0,12.27,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-01,2024-01-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,99534,21381,70735,0,191650,207517.42,308.417,0,52456.0,3.65,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-02,2024-02-29,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,300763,70632,190314,0,561709,604473.5,310.326,0,52456.0,10.71,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-03,2024-03-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,301753,61488,180170,0,543411,581026.57,312.332,0,52456.0,10.36,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-04,2024-04-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,285507,77299,100508,0,463314,493463.96,313.548,0,52456.0,8.83,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-05,2024-05-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,285398,67297,217666,0,570361,606469.27,314.069,0,52456.0,10.87,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-06,2024-06-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,142873,25912,99259,0,268044,284917.1,314.175,0,52456.0,5.11,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-07,2024-07-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,75060,20559,48431,0,144050,152940.12,314.54,0,52456.0,2.75,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-08,2024-08-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,172994,23272,144704,0,340970,361718.74,314.796,0,52456.0,6.5,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-09,2024-09-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,282960,39179,184448,0,506587,536553.14,315.301,0,52456.0,9.66,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-10,2024-10-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,268988,56200,159682,0,484870,512960.95,315.664,0,52456.0,9.24,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-11,2024-11-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,286713,66470,170562,0,523745,554388.5,315.493,0,52456.0,9.98,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2024-12,2024-12-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,350122,73138,278475,0,701735,742528.82,315.605,0,52456.0,13.38,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-01,2025-01-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,119864,31655,85094,0,236613,248739.69,317.671,0,52456.0,4.51,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-02,2025-02-28,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,171203,53031,75111,0,299345,313295.21,319.082,0,52456.0,5.71,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-03,2025-03-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,355318,40849,166019,0,562186,587066.06,319.799,0,52456.0,10.72,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-04,2025-04-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,319903,56384,185525,0,561812,584854.01,320.795,0,52456.0,10.71,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-05,2025-05-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,333029,77155,221053,0,631237,655756.8,321.465,0,52456.0,12.03,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-06,2025-06-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,146017,23252,77553,0,246822,255538.33,322.561,0,52456.0,4.71,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-07,2025-07-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,171528,42807,118584,0,332919,344156.18,323.048,0,52456.0,6.35,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-08,2025-08-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,196490,21714,150166,0,368370,379713.0,323.976,0,52456.0,7.02,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-09,2025-09-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,343351,56599,230398,0,630348,648109.53,324.8,0,52456.0,12.02,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-10,2025-10-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,193009,51150,122634,0,366793,377522.28,324.461,1,52456.0,6.99,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-11,2025-11-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,178322,75991,123311,0,377624,389076.61,324.122,0,52456.0,7.2,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2025-12,2025-12-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,221960,38538,170183,0,430681,443835.85,324.054,0,52456.0,8.21,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-01,2026-01-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,143645,14235,95789,0,253669,260454.26,325.252,0,52456.0,4.84,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-02,2026-02-28,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,262182,33100,139407,0,434689,444222.53,326.785,0,52456.0,8.29,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-03,2026-03-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,298100,24120,131315,0,453535,458670.37,330.213,0,52456.0,8.65,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-04,2026-04-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,341335,45701,152053,0,539089,540597.71,333.02,0,52456.0,10.28,1,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-05,2026-05-31,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,281737,20898,180601,0,483236,481547.46,335.123,0,52456.0,9.21,0,0
acl_moody,ACL Live at Moody Theater / 3TEN (Block 21),Downtown,large_venue,2026-06,2026-06-30,3TEN THEATER & ACL LIVE AT MOODY THEATER,310 W 2ND ST,78701,BLOCK 21 SERVICE COMPANY LLC,32042882475,1,MB200078801,2023-01-03,,147267,22108,86922,0,256297,256297.0,333.952,0,52456.0,4.89,0,0
antones,Antone's,Downtown,core_live_music,2007-01,2007-01-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,29144,982,28270,0,58396,96343.48,202.416,0,89459.0,0.65,0,0
antones,Antone's,Downtown,core_live_music,2007-02,2007-02-28,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31207,1181,39004,0,71392,117157.83,203.499,0,89459.0,0.8,0,0
antones,Antone's,Downtown,core_live_music,2007-03,2007-03-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,55950,1621,63938,0,121509,197603.01,205.352,0,89459.0,1.36,0,0
antones,Antone's,Downtown,core_live_music,2007-04,2007-04-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31185,1492,33628,0,66305,107132.01,206.686,0,89459.0,0.74,0,0
antones,Antone's,Downtown,core_live_music,2007-05,2007-05-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,51195,1343,59373,0,111911,179721.48,207.949,0,89459.0,1.25,0,0
antones,Antone's,Downtown,core_live_music,2007-06,2007-06-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31415,752,35761,0,67928,108876.76,208.352,0,89459.0,0.76,0,0
antones,Antone's,Downtown,core_live_music,2007-07,2007-07-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,50320,1232,60508,0,112060,179658.38,208.299,0,89459.0,1.25,0,0
antones,Antone's,Downtown,core_live_music,2007-08,2007-08-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31416,1113,36229,0,68758,110437.68,207.917,0,89459.0,0.77,0,0
antones,Antone's,Downtown,core_live_music,2007-09,2007-09-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,40606,252,42537,0,83395,133579.2,208.49,0,89459.0,0.93,0,0
antones,Antone's,Downtown,core_live_music,2007-10,2007-10-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,25616,1299,23166,0,50081,80046.76,208.936,0,89459.0,0.56,0,0
antones,Antone's,Downtown,core_live_music,2007-11,2007-11-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,52864,2413,51270,0,106547,169293.42,210.177,0,89459.0,1.19,0,0
antones,Antone's,Downtown,core_live_music,2007-12,2007-12-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,48886,2145,44601,0,95632,152052.49,210.036,0,89459.0,1.07,0,0
antones,Antone's,Downtown,core_live_music,2008-01,2008-01-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,36840,1499,38262,0,76601,121191.29,211.08,0,89459.0,0.86,0,0
antones,Antone's,Downtown,core_live_music,2008-02,2008-02-29,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,55423,2119,52765,0,110307,174012.57,211.693,0,89459.0,1.23,0,0
antones,Antone's,Downtown,core_live_music,2008-03,2008-03-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,66878,2434,66487,0,135799,212385.95,213.528,0,89459.0,1.52,0,0
antones,Antone's,Downtown,core_live_music,2008-04,2008-04-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,38686,1963,44167,0,84816,131850.28,214.823,0,89459.0,0.95,0,0
antones,Antone's,Downtown,core_live_music,2008-05,2008-05-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,34644,1619,37954,0,74217,114410.22,216.632,0,89459.0,0.83,0,0
antones,Antone's,Downtown,core_live_music,2008-06,2008-06-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,30647,1080,37516,0,69243,105677.57,218.815,0,89459.0,0.77,0,0
antones,Antone's,Downtown,core_live_music,2008-07,2008-07-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,52014,1863,55547,0,109424,166128.84,219.964,0,89459.0,1.22,0,0
antones,Antone's,Downtown,core_live_music,2008-08,2008-08-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,36159,1378,42306,0,79843,121704.4,219.086,0,89459.0,0.89,0,0
antones,Antone's,Downtown,core_live_music,2008-09,2008-09-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,34510,1463,32825,0,68798,105013.78,218.783,0,89459.0,0.77,0,0
antones,Antone's,Downtown,core_live_music,2008-10,2008-10-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,43543,1743,40202,0,85488,131821.09,216.573,0,89459.0,0.96,0,0
antones,Antone's,Downtown,core_live_music,2008-11,2008-11-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31186,1438,35291,0,67915,106768.74,212.425,0,89459.0,0.76,0,0
antones,Antone's,Downtown,core_live_music,2008-12,2008-12-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,40353,1188,37511,0,79052,125575.92,210.228,0,89459.0,0.88,0,0
antones,Antone's,Downtown,core_live_music,2009-01,2009-01-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,46300,2225,42675,0,91200,144245.48,211.143,0,89459.0,1.02,0,0
antones,Antone's,Downtown,core_live_music,2009-02,2009-02-28,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,40503,3418,41485,0,85406,134413.03,212.193,0,89459.0,0.95,0,0
antones,Antone's,Downtown,core_live_music,2009-03,2009-03-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,50571,1176,53625,0,105372,165433.48,212.709,0,89459.0,1.18,0,0
antones,Antone's,Downtown,core_live_music,2009-04,2009-04-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,41712,1062,42684,0,85458,133834.51,213.24,0,89459.0,0.96,0,0
antones,Antone's,Downtown,core_live_music,2009-05,2009-05-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,43852,252,38671,0,82775,129259.3,213.856,0,89459.0,0.93,0,0
antones,Antone's,Downtown,core_live_music,2009-06,2009-06-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,25787,633,27118,0,53538,82891.53,215.693,0,89459.0,0.6,0,0
antones,Antone's,Downtown,core_live_music,2009-07,2009-07-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,45871,1185,53856,0,100912,156487.61,215.351,0,89459.0,1.13,0,0
antones,Antone's,Downtown,core_live_music,2009-08,2009-08-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,38782,1401,41303,16,81502,126105.04,215.834,0,89459.0,0.91,0,0
antones,Antone's,Downtown,core_live_music,2009-09,2009-09-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,38547,1318,39579,0,79444,122843.94,215.969,0,89459.0,0.89,0,0
antones,Antone's,Downtown,core_live_music,2009-10,2009-10-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,39430,1256,39936,0,80622,124545.53,216.177,0,89459.0,0.9,0,0
antones,Antone's,Downtown,core_live_music,2009-11,2009-11-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,34996,2062,39742,0,76800,118557.36,216.33,0,89459.0,0.86,0,0
antones,Antone's,Downtown,core_live_music,2009-12,2009-12-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,36613,1818,38576,0,77007,119086.64,215.949,0,89459.0,0.86,0,0
antones,Antone's,Downtown,core_live_music,2010-01,2010-01-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,36952,1335,41903,0,80190,123586.61,216.687,0,89459.0,0.9,0,0
antones,Antone's,Downtown,core_live_music,2010-02,2010-02-28,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,45594,1429,55652,0,102675,158200.44,216.741,0,89459.0,1.15,0,0
antones,Antone's,Downtown,core_live_music,2010-03,2010-03-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,39888,1524,52491,0,93903,144092.96,217.631,0,89459.0,1.05,0,0
antones,Antone's,Downtown,core_live_music,2010-04,2010-04-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,46685,1404,52900,0,100989,154697.64,218.009,0,89459.0,1.13,0,0
antones,Antone's,Downtown,core_live_music,2010-05,2010-05-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,40252,1326,46843,0,88421,135340.73,218.178,0,89459.0,0.99,0,0
antones,Antone's,Downtown,core_live_music,2010-06,2010-06-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,33846,1037,42758,0,77641,118956.56,217.965,0,89459.0,0.87,0,0
antones,Antone's,Downtown,core_live_music,2010-07,2010-07-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,48858,1839,57801,0,108498,166198.61,218.011,0,89459.0,1.21,0,0
antones,Antone's,Downtown,core_live_music,2010-08,2010-08-31,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,34478,1088,35629,0,71195,108907.04,218.312,0,89459.0,0.8,0,0
antones,Antone's,Downtown,core_live_music,2010-09,2010-09-30,ANTONE'S,213 W 5TH ST,78701,"ANTONE'S NIGHTCLUB, INC.",17428956290,1,MB449017,1999-05-07,2011-02-17,31604,1473,33757,0,66834,102176.57,218.439,0,89459.0,0.75,0,0
